,State,AgeGroup,DescriptionPartial,Gender,FurLength,MaturitySize,Adoption
12345,41327.0,0.0,2.0,1.0,1.0,2.0,1.0
12346,41326.0,1.0,3.0,2.0,2.0,1.0,1.0
12347,41326.0,1.0,3.0,1.0,1.0,2.0,1.0
12348,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
12349,41336.0,3.0,3.0,2.0,3.0,1.0,1.0
12350,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
12351,41326.0,3.0,3.0,2.0,2.0,2.0,0.0
12352,41401.0,0.0,1.0,2.0,2.0,2.0,1.0
12353,41326.0,0.0,2.0,3.0,1.0,2.0,0.0
12354,41326.0,1.0,1.0,2.0,2.0,2.0,1.0
12355,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
12356,41401.0,1.0,2.0,1.0,2.0,1.0,1.0
12357,41326.0,0.0,2.0,2.0,2.0,3.0,1.0
12358,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
12359,41330.0,0.0,1.0,3.0,1.0,1.0,0.0
12360,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
12361,41326.0,3.0,2.0,1.0,2.0,2.0,1.0
12362,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
12363,41401.0,1.0,3.0,1.0,1.0,1.0,1.0
12364,41330.0,1.0,2.0,2.0,2.0,2.0,0.0
12365,41326.0,2.0,2.0,2.0,3.0,2.0,1.0
12366,41326.0,3.0,2.0,1.0,2.0,4.0,1.0
12367,41326.0,0.0,2.0,3.0,1.0,2.0,1.0
12368,41326.0,3.0,2.0,1.0,2.0,1.0,1.0
12369,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
12370,41401.0,2.0,1.0,1.0,2.0,2.0,0.0
12371,41401.0,3.0,3.0,2.0,2.0,1.0,1.0
12372,41326.0,3.0,1.0,1.0,2.0,1.0,1.0
12373,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
12374,41326.0,0.0,2.0,3.0,2.0,2.0,1.0
12375,41327.0,3.0,3.0,2.0,2.0,2.0,0.0
12376,41326.0,2.0,2.0,1.0,3.0,3.0,1.0
12377,41326.0,3.0,1.0,2.0,2.0,2.0,1.0
12378,41326.0,1.0,1.0,3.0,1.0,2.0,0.0
12379,41326.0,0.0,2.0,1.0,1.0,1.0,1.0
12380,41326.0,2.0,1.0,3.0,1.0,1.0,1.0
12381,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
12382,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
12383,41336.0,2.0,1.0,1.0,2.0,2.0,1.0
12384,41326.0,2.0,1.0,1.0,2.0,3.0,0.0
12385,41326.0,3.0,3.0,1.0,2.0,3.0,1.0
12386,41326.0,1.0,1.0,1.0,1.0,2.0,1.0
12387,41326.0,2.0,1.0,3.0,1.0,1.0,0.0
12388,41401.0,2.0,1.0,2.0,2.0,2.0,0.0
12389,41326.0,2.0,2.0,1.0,2.0,2.0,1.0
12390,41401.0,3.0,1.0,2.0,1.0,1.0,1.0
12391,41401.0,0.0,1.0,2.0,1.0,2.0,0.0
12392,41326.0,0.0,1.0,1.0,1.0,1.0,1.0
12393,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12394,41326.0,3.0,3.0,2.0,2.0,2.0,1.0
12395,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
12396,41327.0,2.0,3.0,2.0,1.0,2.0,0.0
12397,41401.0,3.0,2.0,1.0,1.0,2.0,0.0
12398,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12399,41326.0,3.0,3.0,1.0,1.0,1.0,1.0
12400,41401.0,2.0,2.0,1.0,3.0,1.0,1.0
12401,41401.0,0.0,1.0,3.0,2.0,2.0,1.0
12402,41327.0,2.0,2.0,2.0,1.0,2.0,0.0
12403,41326.0,0.0,3.0,1.0,1.0,2.0,1.0
12404,41325.0,0.0,3.0,3.0,2.0,1.0,1.0
12405,41401.0,0.0,1.0,1.0,1.0,2.0,1.0
12406,41336.0,1.0,1.0,2.0,1.0,2.0,1.0
12407,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
12408,41326.0,2.0,3.0,2.0,2.0,2.0,1.0
12409,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
12410,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
12411,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
12412,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
12413,41330.0,0.0,3.0,1.0,1.0,2.0,1.0
12414,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
12415,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
12416,41401.0,1.0,3.0,2.0,1.0,3.0,1.0
12417,41401.0,2.0,3.0,3.0,2.0,2.0,0.0
12418,41327.0,1.0,2.0,2.0,1.0,2.0,0.0
12419,41326.0,0.0,1.0,2.0,1.0,3.0,1.0
12420,41326.0,1.0,1.0,2.0,3.0,2.0,1.0
12421,41324.0,1.0,3.0,2.0,1.0,2.0,1.0
12422,41326.0,0.0,3.0,1.0,2.0,1.0,0.0
12423,41401.0,3.0,1.0,2.0,1.0,1.0,1.0
12424,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12425,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
12426,41326.0,2.0,1.0,2.0,1.0,3.0,0.0
12427,41327.0,0.0,2.0,1.0,2.0,2.0,1.0
12428,41401.0,2.0,2.0,1.0,1.0,3.0,1.0
12429,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
12430,41401.0,0.0,1.0,3.0,1.0,1.0,0.0
12431,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
12432,41332.0,3.0,3.0,2.0,1.0,3.0,0.0
12433,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
12434,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
12435,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
12436,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
12437,41401.0,2.0,3.0,1.0,2.0,2.0,1.0
12438,41326.0,3.0,3.0,1.0,1.0,3.0,0.0
12439,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
12440,41401.0,3.0,2.0,1.0,1.0,3.0,0.0
12441,41327.0,2.0,1.0,2.0,1.0,2.0,0.0
12442,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12443,41326.0,1.0,1.0,3.0,1.0,1.0,1.0
12444,41401.0,0.0,3.0,3.0,2.0,1.0,1.0
12445,41326.0,3.0,3.0,1.0,3.0,1.0,1.0
12446,41326.0,3.0,1.0,2.0,2.0,1.0,0.0
12447,41330.0,2.0,1.0,2.0,3.0,3.0,1.0
12448,41326.0,3.0,2.0,1.0,2.0,2.0,1.0
12449,41326.0,1.0,2.0,3.0,1.0,2.0,0.0
12450,41326.0,0.0,2.0,2.0,2.0,1.0,1.0
12451,41401.0,0.0,2.0,3.0,1.0,1.0,0.0
12452,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
12453,41401.0,2.0,1.0,2.0,2.0,1.0,0.0
12454,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12455,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
12456,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
12457,41326.0,1.0,2.0,2.0,1.0,1.0,1.0
12458,41327.0,0.0,2.0,2.0,1.0,2.0,1.0
12459,41332.0,0.0,2.0,3.0,2.0,1.0,1.0
12460,41327.0,2.0,1.0,2.0,1.0,1.0,0.0
12461,41401.0,1.0,2.0,3.0,1.0,2.0,0.0
12462,41327.0,1.0,1.0,2.0,1.0,1.0,1.0
12463,41401.0,0.0,3.0,2.0,1.0,3.0,1.0
12464,41326.0,1.0,1.0,2.0,2.0,1.0,0.0
12465,41326.0,1.0,1.0,3.0,1.0,1.0,1.0
12466,41326.0,2.0,3.0,1.0,1.0,3.0,0.0
12467,41325.0,3.0,3.0,2.0,1.0,2.0,0.0
12468,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
12469,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
12470,41401.0,3.0,3.0,3.0,2.0,2.0,0.0
12471,41326.0,2.0,1.0,1.0,2.0,2.0,1.0
12472,41326.0,1.0,2.0,2.0,3.0,2.0,1.0
12473,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
12474,41326.0,0.0,1.0,2.0,3.0,2.0,1.0
12475,41401.0,2.0,2.0,1.0,2.0,1.0,1.0
12476,41326.0,3.0,1.0,2.0,2.0,2.0,0.0
12477,41326.0,1.0,2.0,2.0,1.0,2.0,1.0
12478,41326.0,2.0,3.0,1.0,3.0,2.0,0.0
12479,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
12480,41326.0,2.0,3.0,2.0,1.0,3.0,1.0
12481,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
12482,41401.0,1.0,3.0,2.0,2.0,2.0,1.0
12483,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12484,41401.0,1.0,1.0,1.0,3.0,2.0,1.0
12485,41327.0,0.0,2.0,2.0,2.0,2.0,1.0
12486,41401.0,2.0,2.0,2.0,1.0,2.0,1.0
12487,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
12488,41330.0,2.0,1.0,2.0,2.0,2.0,1.0
12489,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
12490,41326.0,2.0,1.0,1.0,1.0,1.0,1.0
12491,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
12492,41330.0,0.0,1.0,2.0,2.0,2.0,0.0
12493,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
12494,41401.0,3.0,2.0,1.0,2.0,2.0,0.0
12495,41326.0,3.0,1.0,1.0,1.0,2.0,1.0
12496,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
12497,41326.0,2.0,1.0,2.0,1.0,2.0,1.0
12498,41401.0,2.0,1.0,2.0,1.0,2.0,1.0
12499,41401.0,0.0,3.0,3.0,1.0,3.0,1.0
12500,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
12501,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
12502,41326.0,2.0,2.0,2.0,2.0,2.0,0.0
12503,41401.0,2.0,2.0,2.0,2.0,3.0,1.0
12504,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12505,41327.0,0.0,1.0,1.0,3.0,2.0,1.0
12506,41332.0,2.0,1.0,1.0,1.0,2.0,0.0
12507,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12508,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
12509,41326.0,2.0,3.0,2.0,1.0,1.0,1.0
12510,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
12511,41401.0,0.0,1.0,2.0,2.0,1.0,1.0
12512,41401.0,2.0,3.0,2.0,2.0,2.0,0.0
12513,41326.0,1.0,2.0,2.0,1.0,3.0,1.0
12514,41326.0,2.0,2.0,1.0,2.0,1.0,1.0
12515,41326.0,2.0,3.0,1.0,2.0,3.0,1.0
12516,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
12517,41336.0,2.0,2.0,2.0,1.0,2.0,1.0
12518,41401.0,0.0,2.0,1.0,1.0,1.0,1.0
12519,41332.0,0.0,1.0,3.0,1.0,2.0,0.0
12520,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
12521,41326.0,1.0,2.0,3.0,2.0,1.0,0.0
12522,41401.0,3.0,1.0,2.0,2.0,2.0,0.0
12523,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
12524,41326.0,1.0,1.0,1.0,2.0,2.0,1.0
12525,41401.0,0.0,1.0,3.0,1.0,1.0,0.0
12526,41326.0,3.0,1.0,2.0,2.0,1.0,1.0
12527,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
12528,41326.0,2.0,3.0,1.0,3.0,3.0,1.0
12529,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
12530,41401.0,1.0,1.0,2.0,1.0,1.0,0.0
12531,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
12532,41336.0,0.0,2.0,3.0,1.0,1.0,1.0
12533,41327.0,1.0,1.0,2.0,1.0,2.0,1.0
12534,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
12535,41326.0,2.0,1.0,2.0,2.0,2.0,1.0
12536,41326.0,0.0,3.0,1.0,2.0,1.0,1.0
12537,41336.0,2.0,3.0,2.0,1.0,3.0,1.0
12538,41327.0,2.0,1.0,2.0,2.0,2.0,1.0
12539,41327.0,0.0,1.0,3.0,1.0,2.0,0.0
12540,41335.0,0.0,3.0,1.0,1.0,1.0,1.0
12541,41326.0,3.0,2.0,2.0,2.0,2.0,1.0
12542,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
12543,41326.0,2.0,2.0,1.0,1.0,3.0,1.0
12544,41327.0,0.0,1.0,2.0,2.0,2.0,1.0
12545,41336.0,0.0,1.0,1.0,2.0,1.0,1.0
12546,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
12547,41401.0,1.0,2.0,2.0,2.0,2.0,0.0
12548,41401.0,1.0,3.0,1.0,2.0,2.0,1.0
12549,41401.0,0.0,1.0,2.0,1.0,2.0,1.0
12550,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
12551,41330.0,0.0,2.0,1.0,1.0,2.0,1.0
12552,41401.0,2.0,1.0,2.0,2.0,2.0,1.0
12553,41401.0,3.0,1.0,1.0,1.0,3.0,1.0
12554,41327.0,0.0,1.0,2.0,2.0,2.0,1.0
12555,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12556,41336.0,2.0,3.0,2.0,2.0,2.0,1.0
12557,41326.0,3.0,2.0,2.0,2.0,2.0,1.0
12558,41332.0,1.0,1.0,2.0,3.0,1.0,1.0
12559,41326.0,0.0,1.0,1.0,2.0,1.0,1.0
12560,41401.0,3.0,3.0,3.0,1.0,2.0,0.0
12561,41401.0,3.0,2.0,2.0,1.0,2.0,1.0
12562,41401.0,3.0,3.0,1.0,2.0,2.0,0.0
12563,41332.0,3.0,2.0,1.0,2.0,3.0,0.0
12564,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
12565,41326.0,3.0,3.0,1.0,1.0,2.0,0.0
12566,41326.0,1.0,1.0,2.0,1.0,2.0,1.0
12567,41401.0,3.0,1.0,1.0,3.0,2.0,1.0
12568,41401.0,2.0,3.0,2.0,1.0,2.0,0.0
12569,41326.0,3.0,2.0,2.0,1.0,2.0,0.0
12570,41336.0,2.0,1.0,2.0,1.0,1.0,1.0
12571,41326.0,2.0,1.0,1.0,1.0,3.0,0.0
12572,41327.0,0.0,1.0,1.0,2.0,1.0,1.0
12573,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
12574,41326.0,3.0,1.0,1.0,1.0,2.0,0.0
12575,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
12576,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
12577,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
12578,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
12579,41326.0,2.0,1.0,2.0,2.0,3.0,1.0
12580,41401.0,3.0,1.0,1.0,2.0,2.0,1.0
12581,41324.0,2.0,1.0,2.0,1.0,2.0,0.0
12582,41326.0,2.0,2.0,1.0,2.0,3.0,1.0
12583,41326.0,3.0,3.0,3.0,1.0,2.0,1.0
12584,41401.0,3.0,1.0,2.0,1.0,2.0,0.0
12585,41401.0,0.0,3.0,2.0,1.0,1.0,1.0
12586,41330.0,0.0,3.0,2.0,1.0,1.0,0.0
12587,41326.0,2.0,2.0,1.0,1.0,2.0,1.0
12588,41401.0,2.0,3.0,2.0,1.0,2.0,1.0
12589,41401.0,2.0,2.0,1.0,1.0,2.0,1.0
12590,41326.0,2.0,2.0,3.0,2.0,1.0,1.0
12591,41326.0,0.0,2.0,3.0,2.0,2.0,1.0
12592,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12593,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
12594,41332.0,0.0,3.0,3.0,2.0,2.0,1.0
12595,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12596,41332.0,2.0,2.0,2.0,1.0,2.0,0.0
12597,41326.0,3.0,1.0,2.0,2.0,2.0,1.0
12598,41326.0,0.0,2.0,3.0,1.0,2.0,1.0
12599,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
12600,41324.0,0.0,1.0,2.0,2.0,2.0,0.0
12601,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12602,41336.0,1.0,1.0,3.0,1.0,2.0,1.0
12603,41326.0,0.0,3.0,1.0,1.0,2.0,1.0
12604,41336.0,3.0,3.0,2.0,1.0,2.0,1.0
12605,41401.0,2.0,1.0,1.0,1.0,1.0,0.0
12606,41336.0,0.0,3.0,2.0,2.0,1.0,1.0
12607,41327.0,0.0,2.0,2.0,2.0,2.0,0.0
12608,41326.0,3.0,2.0,1.0,1.0,2.0,1.0
12609,41326.0,3.0,1.0,1.0,3.0,3.0,1.0
12610,41401.0,1.0,3.0,3.0,2.0,2.0,1.0
12611,41401.0,2.0,3.0,2.0,1.0,1.0,1.0
12612,41326.0,2.0,3.0,1.0,2.0,2.0,1.0
12613,41326.0,0.0,3.0,1.0,2.0,3.0,1.0
12614,41332.0,0.0,2.0,3.0,1.0,1.0,1.0
12615,41326.0,2.0,3.0,3.0,1.0,2.0,1.0
12616,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
12617,41327.0,0.0,2.0,2.0,1.0,2.0,1.0
12618,41326.0,3.0,1.0,2.0,2.0,2.0,1.0
12619,41326.0,0.0,3.0,3.0,1.0,2.0,1.0
12620,41326.0,1.0,1.0,1.0,1.0,2.0,1.0
12621,41326.0,3.0,3.0,1.0,2.0,1.0,0.0
12622,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
12623,41330.0,0.0,1.0,1.0,1.0,1.0,1.0
12624,41327.0,1.0,1.0,2.0,1.0,1.0,0.0
12625,41326.0,3.0,1.0,2.0,3.0,2.0,1.0
12626,41326.0,0.0,3.0,3.0,1.0,2.0,0.0
12627,41326.0,3.0,3.0,2.0,1.0,1.0,1.0
12628,41401.0,0.0,1.0,3.0,2.0,1.0,1.0
12629,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
12630,41330.0,2.0,1.0,2.0,1.0,1.0,1.0
12631,41327.0,3.0,2.0,2.0,1.0,3.0,0.0
12632,41401.0,1.0,3.0,2.0,1.0,2.0,0.0
12633,41401.0,3.0,2.0,2.0,1.0,2.0,0.0
12634,41326.0,1.0,3.0,1.0,2.0,1.0,1.0
12635,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
12636,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12637,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
12638,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
12639,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
12640,41401.0,0.0,3.0,1.0,1.0,2.0,1.0
12641,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
12642,41330.0,1.0,3.0,3.0,1.0,2.0,1.0
12643,41326.0,0.0,2.0,3.0,2.0,2.0,0.0
12644,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12645,41401.0,1.0,3.0,1.0,3.0,2.0,0.0
12646,41401.0,2.0,3.0,2.0,2.0,1.0,1.0
12647,41401.0,1.0,2.0,1.0,2.0,2.0,1.0
12648,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12649,41326.0,3.0,1.0,1.0,2.0,2.0,1.0
12650,41330.0,2.0,2.0,1.0,2.0,2.0,1.0
12651,41336.0,0.0,2.0,1.0,1.0,2.0,1.0
12652,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
12653,41326.0,0.0,1.0,1.0,1.0,2.0,1.0
12654,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
12655,41401.0,1.0,3.0,2.0,1.0,1.0,1.0
12656,41326.0,0.0,3.0,2.0,1.0,1.0,1.0
12657,41326.0,1.0,1.0,1.0,2.0,2.0,0.0
12658,41401.0,2.0,3.0,1.0,1.0,3.0,0.0
12659,41401.0,1.0,2.0,1.0,2.0,2.0,1.0
12660,41326.0,0.0,3.0,1.0,1.0,1.0,1.0
12661,41326.0,2.0,3.0,1.0,3.0,2.0,1.0
12662,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
12663,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
12664,41401.0,2.0,2.0,1.0,1.0,2.0,0.0
12665,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
12666,41401.0,3.0,2.0,2.0,1.0,2.0,0.0
12667,41401.0,0.0,2.0,3.0,1.0,2.0,1.0
12668,41326.0,2.0,2.0,1.0,1.0,2.0,0.0
12669,41326.0,0.0,3.0,1.0,2.0,1.0,1.0
12670,41326.0,2.0,1.0,2.0,1.0,1.0,1.0
12671,41326.0,1.0,2.0,1.0,2.0,1.0,1.0
12672,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
12673,41326.0,3.0,2.0,2.0,1.0,2.0,1.0
12674,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
12675,41401.0,3.0,2.0,2.0,3.0,2.0,0.0
12676,41326.0,2.0,3.0,2.0,2.0,2.0,0.0
12677,41326.0,2.0,1.0,1.0,1.0,2.0,0.0
12678,41326.0,1.0,2.0,1.0,1.0,2.0,1.0
12679,41401.0,0.0,3.0,1.0,1.0,2.0,1.0
12680,41326.0,1.0,1.0,1.0,1.0,2.0,1.0
12681,41336.0,0.0,2.0,3.0,1.0,2.0,1.0
12682,41401.0,3.0,3.0,2.0,2.0,2.0,0.0
12683,41326.0,0.0,1.0,3.0,2.0,2.0,0.0
12684,41326.0,3.0,1.0,1.0,1.0,3.0,1.0
12685,41326.0,0.0,1.0,3.0,1.0,2.0,1.0
12686,41401.0,2.0,3.0,2.0,2.0,2.0,1.0
12687,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
12688,41326.0,0.0,1.0,1.0,2.0,2.0,1.0
12689,41326.0,1.0,2.0,2.0,2.0,2.0,0.0
12690,41326.0,2.0,3.0,2.0,1.0,2.0,0.0
12691,41401.0,0.0,2.0,1.0,1.0,2.0,1.0
12692,41401.0,2.0,2.0,3.0,2.0,2.0,1.0
12693,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12694,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
12695,41326.0,2.0,2.0,3.0,2.0,3.0,1.0
12696,41326.0,2.0,1.0,1.0,2.0,2.0,1.0
12697,41326.0,0.0,1.0,3.0,1.0,2.0,1.0
12698,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
12699,41336.0,3.0,2.0,2.0,3.0,1.0,1.0
12700,41401.0,1.0,1.0,3.0,1.0,2.0,0.0
12701,41326.0,3.0,2.0,2.0,3.0,2.0,1.0
12702,41326.0,3.0,3.0,2.0,2.0,3.0,0.0
12703,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
12704,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12705,41332.0,0.0,1.0,3.0,1.0,2.0,1.0
12706,41326.0,0.0,3.0,1.0,2.0,2.0,1.0
12707,41401.0,2.0,1.0,1.0,2.0,2.0,0.0
12708,41401.0,0.0,2.0,2.0,1.0,1.0,1.0
12709,41326.0,2.0,3.0,1.0,2.0,3.0,1.0
12710,41335.0,3.0,1.0,2.0,3.0,1.0,0.0
12711,41401.0,3.0,2.0,3.0,2.0,2.0,0.0
12712,41401.0,3.0,3.0,1.0,1.0,3.0,1.0
12713,41326.0,2.0,0.0,1.0,2.0,3.0,1.0
12714,41326.0,0.0,2.0,2.0,1.0,1.0,1.0
12715,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
12716,41326.0,1.0,3.0,3.0,2.0,2.0,1.0
12717,41326.0,1.0,1.0,2.0,2.0,1.0,1.0
12718,41326.0,1.0,1.0,3.0,3.0,2.0,1.0
12719,41327.0,1.0,3.0,2.0,2.0,2.0,1.0
12720,41401.0,2.0,2.0,2.0,1.0,2.0,0.0
12721,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12722,41330.0,3.0,3.0,1.0,2.0,2.0,1.0
12723,41326.0,1.0,2.0,2.0,2.0,2.0,1.0
12724,41326.0,2.0,3.0,2.0,1.0,3.0,1.0
12725,41336.0,2.0,2.0,1.0,1.0,2.0,0.0
12726,41326.0,0.0,3.0,1.0,1.0,2.0,1.0
12727,41401.0,0.0,3.0,3.0,1.0,1.0,1.0
12728,41326.0,0.0,2.0,1.0,2.0,2.0,1.0
12729,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12730,41401.0,1.0,2.0,3.0,2.0,2.0,1.0
12731,41332.0,0.0,1.0,1.0,1.0,1.0,1.0
12732,41401.0,0.0,3.0,1.0,1.0,2.0,1.0
12733,41326.0,0.0,2.0,2.0,2.0,2.0,1.0
12734,41326.0,2.0,2.0,2.0,1.0,2.0,0.0
12735,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12736,41326.0,3.0,3.0,3.0,1.0,2.0,0.0
12737,41326.0,3.0,2.0,1.0,1.0,3.0,0.0
12738,41327.0,0.0,3.0,2.0,2.0,2.0,0.0
12739,41327.0,0.0,1.0,2.0,2.0,2.0,0.0
12740,41327.0,0.0,1.0,2.0,1.0,2.0,1.0
12741,41401.0,3.0,2.0,2.0,3.0,3.0,1.0
12742,41401.0,0.0,2.0,2.0,2.0,2.0,1.0
12743,41401.0,0.0,3.0,2.0,1.0,2.0,1.0
12744,41326.0,2.0,1.0,1.0,1.0,2.0,1.0
12745,41326.0,2.0,3.0,2.0,2.0,1.0,1.0
12746,41326.0,0.0,2.0,1.0,1.0,2.0,1.0
12747,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
12748,41326.0,0.0,2.0,2.0,2.0,2.0,0.0
12749,41326.0,3.0,3.0,1.0,3.0,1.0,1.0
12750,41401.0,2.0,2.0,1.0,1.0,3.0,0.0
12751,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12752,41324.0,3.0,1.0,2.0,1.0,1.0,1.0
12753,41326.0,3.0,2.0,1.0,3.0,1.0,1.0
12754,41326.0,0.0,2.0,2.0,1.0,2.0,1.0
12755,41326.0,0.0,3.0,2.0,1.0,2.0,1.0
12756,41401.0,2.0,2.0,3.0,1.0,1.0,1.0
12757,41327.0,0.0,2.0,2.0,1.0,2.0,1.0
12758,41327.0,0.0,1.0,1.0,1.0,3.0,1.0
12759,41326.0,0.0,1.0,2.0,1.0,2.0,1.0
12760,41326.0,2.0,1.0,2.0,1.0,2.0,0.0
12761,41326.0,2.0,3.0,1.0,2.0,2.0,0.0
12762,41401.0,2.0,1.0,2.0,1.0,2.0,0.0
12763,41401.0,2.0,3.0,2.0,2.0,2.0,0.0
12764,41327.0,2.0,2.0,2.0,1.0,2.0,1.0
12765,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
12766,41401.0,2.0,3.0,1.0,3.0,1.0,1.0
12767,41326.0,0.0,3.0,1.0,3.0,2.0,1.0
12768,41401.0,2.0,3.0,2.0,1.0,2.0,0.0
12769,41401.0,0.0,2.0,1.0,2.0,2.0,1.0
12770,41326.0,2.0,2.0,2.0,1.0,2.0,1.0
12771,41326.0,1.0,1.0,1.0,1.0,2.0,1.0
12772,41326.0,0.0,1.0,3.0,2.0,2.0,1.0
12773,41401.0,2.0,3.0,1.0,2.0,2.0,1.0
12774,41401.0,3.0,2.0,1.0,3.0,1.0,1.0
12775,41326.0,3.0,1.0,1.0,2.0,2.0,1.0
12776,41326.0,2.0,3.0,2.0,1.0,2.0,1.0
12777,41332.0,2.0,2.0,2.0,1.0,3.0,1.0
12778,41326.0,2.0,3.0,1.0,1.0,3.0,0.0
12779,41326.0,0.0,1.0,2.0,2.0,2.0,1.0
12780,41401.0,0.0,2.0,2.0,1.0,2.0,1.0
