,Type,AgeGroup,PureBreed,Gender,HasPrincipalColors,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,SimpleQuantity,FreeAdoption,State,HasVideo,HasPhoto,DescriptionPartial,Adoption
5748,1.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
5749,2.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
5750,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,1.0
5751,2.0,1.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5752,1.0,2.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,1.0,3.0,0.0
5753,1.0,3.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5754,1.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5755,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5756,2.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
5757,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41336.0,1.0,0.0,1.0,0.0
5758,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5759,2.0,2.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,1.0
5760,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,3.0,1.0
5761,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5762,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5763,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,0.0
5764,1.0,3.0,1.0,2.0,0.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5765,2.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
5766,2.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5767,2.0,3.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5768,2.0,3.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,41336.0,1.0,0.0,2.0,1.0
5769,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,1.0
5770,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0,41326.0,1.0,0.0,1.0,1.0
5771,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
5772,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5773,2.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5774,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
5775,1.0,3.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
5776,2.0,2.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5777,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,41401.0,1.0,0.0,3.0,1.0
5778,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
5779,1.0,3.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
5780,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,1.0
5781,2.0,3.0,1.0,1.0,0.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5782,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,0.0
5783,2.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,3.0,1.0
5784,2.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,0.0
5785,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,0.0
5786,1.0,0.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5787,2.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41332.0,1.0,0.0,2.0,1.0
5788,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,41330.0,1.0,0.0,1.0,0.0
5789,2.0,3.0,1.0,2.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5790,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,1.0,2.0,0.0
5791,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5792,2.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5793,1.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5794,1.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41332.0,1.0,0.0,2.0,0.0
5795,2.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5796,1.0,0.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,1.0
5797,2.0,2.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5798,2.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5799,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
5800,1.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,1.0,2.0,0.0
5801,1.0,2.0,1.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5802,2.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5803,2.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5804,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
5805,1.0,0.0,0.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,0.0
5806,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
5807,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5808,1.0,0.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,1.0
5809,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5810,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5811,2.0,3.0,1.0,2.0,0.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5812,2.0,2.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,41327.0,1.0,0.0,2.0,1.0
5813,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5814,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5815,1.0,0.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,0.0,41326.0,1.0,0.0,3.0,1.0
5816,2.0,0.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41330.0,1.0,0.0,2.0,1.0
5817,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5818,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5819,1.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5820,1.0,3.0,1.0,1.0,0.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5821,1.0,1.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
5822,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5823,2.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5824,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41330.0,1.0,0.0,3.0,1.0
5825,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,0.0
5826,2.0,3.0,1.0,2.0,0.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,0.0
5827,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41342.0,0.0,0.0,2.0,1.0
5828,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5829,2.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5830,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5831,2.0,1.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,3.0,0.0
5832,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5833,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,1.0
5834,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41327.0,1.0,0.0,2.0,1.0
5835,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,1.0,1.0
5836,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
5837,1.0,0.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41401.0,1.0,0.0,2.0,0.0
5838,1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5839,1.0,3.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5840,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,1.0
5841,2.0,3.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
5842,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
5843,1.0,3.0,1.0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,0.0
5844,1.0,0.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5845,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5846,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
5847,2.0,0.0,1.0,2.0,1.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
5848,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,1.0
5849,2.0,2.0,0.0,3.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,0.0,1.0,41330.0,1.0,0.0,1.0,0.0
5850,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5851,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5852,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5853,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41327.0,1.0,0.0,2.0,0.0
5854,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
5855,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5856,1.0,2.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,1.0,0.0,1.0,41401.0,1.0,0.0,3.0,1.0
5857,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5858,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,1.0
5859,2.0,2.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,0.0
5860,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,0.0
5861,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,2.0,1.0
5862,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,1.0
5863,1.0,2.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,41401.0,1.0,0.0,1.0,0.0
5864,2.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,1.0
5865,2.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5866,1.0,3.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5867,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
5868,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5869,1.0,0.0,1.0,2.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5870,2.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
5871,2.0,0.0,1.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
5872,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,0.0,0.0,1.0,1.0
5873,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5874,2.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5875,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5876,1.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5877,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
5878,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5879,1.0,2.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,1.0,0.0
5880,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5881,1.0,3.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,0.0
5882,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5883,1.0,3.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5884,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41325.0,1.0,0.0,3.0,1.0
5885,2.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,0.0,0.0,3.0,1.0
5886,1.0,0.0,1.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,0.0
5887,1.0,3.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,41401.0,1.0,0.0,2.0,1.0
5888,2.0,0.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
5889,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5890,1.0,2.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,0.0
5891,1.0,3.0,1.0,1.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,0.0,0.0,2.0,1.0
5892,2.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
5893,2.0,0.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5894,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5895,1.0,2.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,41330.0,1.0,0.0,3.0,0.0
5896,1.0,0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5897,1.0,2.0,1.0,3.0,1.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
5898,1.0,3.0,1.0,1.0,0.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,41326.0,1.0,0.0,3.0,1.0
5899,1.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,1.0
5900,1.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5901,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5902,1.0,3.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,41401.0,1.0,0.0,3.0,0.0
5903,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,41401.0,1.0,0.0,1.0,1.0
5904,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5905,2.0,0.0,1.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,41326.0,1.0,0.0,2.0,0.0
5906,2.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41401.0,1.0,0.0,3.0,1.0
5907,1.0,1.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,0.0,0.0,41336.0,1.0,0.0,2.0,1.0
5908,2.0,0.0,1.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5909,2.0,0.0,1.0,3.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,0.0,41401.0,1.0,0.0,3.0,1.0
5910,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,1.0
5911,1.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,3.0,1.0
5912,2.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5913,1.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5914,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,1.0
5915,1.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,41326.0,0.0,0.0,3.0,1.0
5916,2.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,41324.0,1.0,0.0,3.0,1.0
5917,2.0,0.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,1.0
5918,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,2.0,0.0
5919,1.0,3.0,1.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5920,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5921,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,41335.0,1.0,0.0,2.0,1.0
5922,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,1.0
5923,2.0,0.0,1.0,3.0,0.0,1.0,1.0,3.0,3.0,3.0,1.0,0.0,1.0,41401.0,1.0,0.0,1.0,0.0
5924,1.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,0.0,1.0,41326.0,1.0,0.0,2.0,1.0
5925,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,1.0,0.0
5926,2.0,0.0,1.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,41326.0,1.0,0.0,3.0,1.0
5927,1.0,0.0,1.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,41327.0,1.0,0.0,1.0,1.0
5928,1.0,3.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,41326.0,1.0,0.0,1.0,0.0
5929,1.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,41327.0,1.0,0.0,1.0,0.0
